pl_name,hostname,default_flag,discoverymethod,disc_year,soltype,pl_orbper,pl_rade,sy_refname,rastr,ra,decstr,dec,sy_dist
Kepler-1665 b,Kepler-1665,1,Transit,2020,Published Confirmed,11.95480000,2.839,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h21m35.10s,290.3962400,+41d02m23.72s,41.0399229,335.5150000
Kepler-1666 b,Kepler-1666,1,Transit,2020,Published Confirmed,25.84760000,2.883,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h51m48.39s,297.9516071,+46d15m52.93s,46.2647024,1379.3700000
Kepler-1666 c,Kepler-1666,1,Transit,2020,Published Confirmed,40.71570000,3.236,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h51m48.39s,297.9516071,+46d15m52.93s,46.2647024,1379.3700000
Kepler-1667 b,Kepler-1667,1,Transit,2020,Published Confirmed,83.57810000,2.984,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h54m07.91s,283.5329505,+48d05m39.70s,48.0943604,626.8190000
Kepler-1668 b,Kepler-1668,1,Transit,2020,Published Confirmed,15.43400000,4.348,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m24.55s,297.3523076,+46d05m45.35s,46.0959309,1335.6400000
Kepler-1669 c,Kepler-1669,1,Transit,2021,Published Confirmed,1.60932005,1.901,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m43.29s,297.4303826,+39d50m52.37s,39.8478795,543.4440000
Kepler-1669 b,Kepler-1669,1,Transit,2020,Published Confirmed,9.51216000,2.780,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m43.29s,297.4303826,+39d50m52.37s,39.8478795,543.4440000
Kepler-167 d,Kepler-167,1,Transit,2016,Published Confirmed,21.80379000,1.238,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h30m38.05s,292.6585253,+38d20m44.00s,38.3455558,341.9080000
Kepler-167 c,Kepler-167,1,Transit,2014,Published Confirmed,7.40610600,1.674,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h30m38.05s,292.6585253,+38d20m44.00s,38.3455558,341.9080000
Kepler-167 b,Kepler-167,1,Transit,2014,Published Confirmed,4.39315390,1.718,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h30m38.05s,292.6585253,+38d20m44.00s,38.3455558,341.9080000
Kepler-167 e,Kepler-167,1,Transit,2016,Published Confirmed,1071.23205000,10.160,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h30m38.05s,292.6585253,+38d20m44.00s,38.3455558,341.9080000
Kepler-1670 b,Kepler-1670,1,Transit,2020,Published Confirmed,20.49980000,3.356,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h21m18.35s,290.3264599,+43d07m18.32s,43.1217550,2065.9800000
Kepler-1671 b,Kepler-1671,1,Transit,2020,Published Confirmed,4.16787000,1.326,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h26m59.62s,291.7484295,+39d26m48.41s,39.4467817,357.0590000
Kepler-1672 b,Kepler-1672,1,Transit,2020,Published Confirmed,150.87800000,2.970,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h51m45.62s,297.9400971,+40d16m42.80s,40.2785566,391.1810000
Kepler-1673 b,Kepler-1673,1,Transit,2020,Published Confirmed,33.78880000,2.936,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h02m40.12s,285.6671724,+48d43m10.51s,48.7195865,727.1870000
Kepler-1674 b,Kepler-1674,1,Transit,2020,Published Confirmed,62.56110000,3.206,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h39m15.85s,294.8160447,+45d18m21.90s,45.3060844,1012.4800000
Kepler-1675 b,Kepler-1675,1,Transit,2020,Published Confirmed,63.03820000,3.125,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h55m14.29s,283.8095478,+41d02m28.51s,41.0412517,651.1170000
Kepler-1676 b,Kepler-1676,1,Transit,2020,Published Confirmed,29.92210000,3.377,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h08m56.85s,287.2368778,+43d34m01.80s,43.5671665,
Kepler-1677 b,Kepler-1677,1,Transit,2020,Published Confirmed,22.06400000,2.702,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h53m58.39s,298.4932730,+47d00m47.00s,47.0130566,735.3690000
Kepler-1678 b,Kepler-1678,1,Transit,2020,Published Confirmed,147.97400000,3.304,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h30m21.99s,292.5916297,+38d23m58.43s,38.3995629,847.3390000
Kepler-1679 b,Kepler-1679,1,Transit,2020,Published Confirmed,9.75376000,2.069,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h35m36.14s,293.9005786,+50d25m37.38s,50.4270507,909.2800000
Kepler-168 b,Kepler-168,1,Transit,2014,Published Confirmed,4.42539100,1.460,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h38m50.44s,294.7101832,+39d49m30.16s,39.8250437,1343.6000000
Kepler-168 c,Kepler-168,1,Transit,2014,Published Confirmed,13.19324200,2.690,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h38m50.44s,294.7101832,+39d49m30.16s,39.8250437,1343.6000000
Kepler-1680 b,Kepler-1680,1,Transit,2020,Published Confirmed,8.77424000,1.360,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h48m17.92s,297.0746571,+39d56m02.00s,39.9338893,310.3150000
Kepler-1681 b,Kepler-1681,1,Transit,2020,Published Confirmed,69.89560000,2.553,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h46m47.35s,296.6972773,+46d22m18.11s,46.3716969,758.3000000
Kepler-1682 b,Kepler-1682,1,Transit,2020,Published Confirmed,14.83340000,2.889,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h35m56.06s,293.9835827,+39d34m22.25s,39.5728474,1159.8500000
Kepler-1683 b,Kepler-1683,1,Transit,2020,Published Confirmed,15.03370000,1.875,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h53m48.02s,298.4501035,+44d17m02.47s,44.2840193,733.1430000
Kepler-1684 b,Kepler-1684,1,Transit,2020,Published Confirmed,47.70550000,2.871,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h36m01.30s,294.0054181,+46d18m38.38s,46.3106625,621.9960000
Kepler-1685 b,Kepler-1685,1,Transit,2020,Published Confirmed,20.49050000,2.577,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h44m45.18s,296.1882618,+43d56m12.52s,43.9368118,1141.8900000
Kepler-1686 b,Kepler-1686,1,Transit,2020,Published Confirmed,9.30987000,1.426,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h26m25.61s,291.6067189,+42d02m09.52s,42.0359783,729.8230000
Kepler-1687 b,Kepler-1687,1,Transit,2020,Published Confirmed,5.77954000,1.656,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h18m58.28s,289.7428363,+50d47m13.43s,50.7870626,417.0140000
Kepler-1688 b,Kepler-1688,1,Transit,2020,Published Confirmed,5.62012000,1.262,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h18m12.72s,289.5530051,+41d17m52.27s,41.2978532,
Kepler-1689 b,Kepler-1689,1,Transit,2020,Published Confirmed,8.48300000,0.947,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h26m17.80s,291.5741663,+38d39m21.40s,38.6559433,294.1220000
Kepler-169 b,Kepler-169,1,Transit,2014,Published Confirmed,3.25061900,1.130,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h03m59.98s,285.9999204,+40d55m09.78s,40.9193822,406.5290000
Kepler-169 c,Kepler-169,1,Transit,2014,Published Confirmed,6.19546900,1.210,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h03m59.98s,285.9999204,+40d55m09.78s,40.9193822,406.5290000
Kepler-169 d,Kepler-169,1,Transit,2014,Published Confirmed,8.34812500,1.250,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h03m59.98s,285.9999204,+40d55m09.78s,40.9193822,406.5290000
Kepler-169 e,Kepler-169,1,Transit,2014,Published Confirmed,13.76710200,2.200,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h03m59.98s,285.9999204,+40d55m09.78s,40.9193822,406.5290000
Kepler-169 f,Kepler-169,1,Transit,2014,Published Confirmed,87.09019500,2.580,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h03m59.98s,285.9999204,+40d55m09.78s,40.9193822,406.5290000
Kepler-1690 b,Kepler-1690,1,Transit,2020,Published Confirmed,234.63600000,2.811,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h12m37.60s,288.1566649,+41d52m40.59s,41.8779417,703.7890000
Kepler-1691 b,Kepler-1691,1,Transit,2020,Published Confirmed,3.84820000,1.835,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h05m01.06s,286.2543962,+41d01m18.61s,41.0218373,1267.6700000
Kepler-1692 b,Kepler-1692,1,Transit,2020,Published Confirmed,5.95966000,1.112,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h07m41.80s,286.9241804,+47d03m13.35s,47.0537092,591.0190000
Kepler-1693 c,Kepler-1693,1,Transit,2021,Published Confirmed,5.36370993,0.977,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h20m48.37s,290.2015581,+48d11m08.81s,48.1857799,760.0650000
Kepler-1693 b,Kepler-1693,1,Transit,2020,Published Confirmed,12.09990000,1.289,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h20m48.37s,290.2015581,+48d11m08.81s,48.1857799,760.0650000
Kepler-1694 b,Kepler-1694,1,Transit,2020,Published Confirmed,3.89526000,1.180,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h35m10.47s,293.7936339,+40d14m27.68s,40.2410230,513.3290000
Kepler-1695 b,Kepler-1695,1,Transit,2020,Published Confirmed,4.73290000,1.119,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h34m28.63s,293.6193001,+46d24m48.25s,46.4134015,791.1750000
Kepler-1696 b,Kepler-1696,1,Transit,2020,Published Confirmed,65.94090000,2.810,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h42m18.26s,295.5761011,+42d01m24.11s,42.0233639,1506.3600000
Kepler-1697 b,Kepler-1697,1,Transit,2020,Published Confirmed,33.49690000,1.260,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h10m39.20s,287.6633310,+43d28m16.96s,43.4713782,247.7710000
Kepler-1698 b,Kepler-1698,1,Transit,2020,Published Confirmed,1.21070000,1.073,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h33m22.80s,293.3450181,+39d15m27.89s,39.2577469,222.3450000
Kepler-1699 b,Kepler-1699,1,Transit,2020,Published Confirmed,3.49082000,1.567,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h28m32.96s,292.1373281,+48d55m01.77s,48.9171579,818.7590000
Kepler-17 b,Kepler-17,1,Transit,2011,Published Confirmed,1.48571080,14.680,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h53m34.86s,298.3952437,+47d48m53.95s,47.8149865,720.7530000
Kepler-170 c,Kepler-170,1,Transit,2014,Published Confirmed,16.66586300,2.860,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h58m05.09s,284.5211975,+41d37m46.76s,41.6296562,738.6570000
Kepler-170 b,Kepler-170,1,Transit,2014,Published Confirmed,7.93059200,3.200,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h58m05.09s,284.5211975,+41d37m46.76s,41.6296562,738.6570000
Kepler-1700 b,Kepler-1700,1,Transit,2020,Published Confirmed,234.23900000,2.901,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h07m47.94s,286.9497376,+45d21m13.55s,45.3537626,717.5970000
Kepler-1701 b,Kepler-1701,1,Transit,2020,Published Confirmed,169.13400000,2.222,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h06m26.13s,286.6088625,+41d53m21.47s,41.8892986,584.1420000
Kepler-1702 b,Kepler-1702,1,Transit,2020,Published Confirmed,18.50120000,1.602,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h59m53.40s,284.9724842,+44d34m02.93s,44.5674794,857.1400000
Kepler-1704 b,Kepler-1704,1,Transit,2013,Published Confirmed,988.88112000,11.949,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h24m48.30s,291.2012559,+51d08m39.28s,51.1442437,835.4550000
Kepler-1705 b,Kepler-1705,1,Transit,2014,Published Confirmed,9.03502000,2.030,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h06m18.85s,301.5785316,+44d18m43.79s,44.3121639,1633.4900000
Kepler-1705 c,Kepler-1705,1,Transit,2021,Published Confirmed,11.28000000,2.050,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h06m18.85s,301.5785316,+44d18m43.79s,44.3121639,1633.4900000
Kepler-1708 b,Kepler-1708,1,Transit,2021,Published Confirmed,737.11310000,9.960,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h47m17.79s,296.8241065,+43d37m29.35s,43.6248197,1666.6900000
Kepler-1709 b,Kepler-1709,1,Transit,2021,Published Confirmed,65.70459747,3.124,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h53m29.97s,283.3748873,+43d47m18.13s,43.7883708,273.9460000
Kepler-171 d,Kepler-171,1,Transit,2014,Published Confirmed,39.59551900,1.890,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h47m05.26s,296.7719082,+41d45m20.14s,41.7555958,863.8550000
Kepler-171 b,Kepler-171,1,Transit,2014,Published Confirmed,4.16697200,2.340,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h47m05.26s,296.7719082,+41d45m20.14s,41.7555958,863.8550000
Kepler-171 c,Kepler-171,1,Transit,2014,Published Confirmed,11.46346200,2.560,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h47m05.26s,296.7719082,+41d45m20.14s,41.7555958,863.8550000
Kepler-1710 b,Kepler-1710,1,Transit,2021,Published Confirmed,14.91110039,3.197,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h26m43.99s,291.6832878,+37d45m05.30s,37.7514726,305.1930000
Kepler-1711 b,Kepler-1711,1,Transit,2021,Published Confirmed,21.06080055,1.923,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h52m42.55s,298.1772916,+42d14m13.30s,42.2370289,590.2680000
Kepler-1712 b,Kepler-1712,1,Transit,2021,Published Confirmed,13.81499958,2.284,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h59m59.69s,284.9986980,+50d08m48.09s,50.1466922,156.2640000
Kepler-1713 b,Kepler-1713,1,Transit,2021,Published Confirmed,18.01160049,1.717,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h09m22.96s,287.3456737,+43d22m42.20s,43.3783894,295.2930000
Kepler-1714 b,Kepler-1714,1,Transit,2021,Published Confirmed,10.27530003,3.264,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h34m51.95s,293.7164655,+46d13m36.08s,46.2266878,409.4600000
Kepler-1715 b,Kepler-1715,1,Transit,2021,Published Confirmed,35.59730148,4.140,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h35m43.14s,293.9297337,+41d36m10.46s,41.6029048,522.6050000
Kepler-1716 b,Kepler-1716,1,Transit,2021,Published Confirmed,35.58100128,2.425,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m05.21s,297.2717207,+43d19m59.03s,43.3330644,195.4390000
Kepler-1717 b,Kepler-1717,1,Transit,2021,Published Confirmed,30.65279961,2.989,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h40m51.04s,295.2126472,+49d33m43.78s,49.5621600,1008.7900000
Kepler-1718 b,Kepler-1718,1,Transit,2021,Published Confirmed,135.18800350,2.569,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h28m56.38s,292.2349191,+42d54m34.06s,42.9094618,375.5220000
Kepler-1719 b,Kepler-1719,1,Transit,2021,Published Confirmed,6.14955997,3.950,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h58m49.65s,284.7068546,+38d56m12.32s,38.9367566,905.4060000
Kepler-172 d,Kepler-172,1,Transit,2014,Published Confirmed,14.62711900,2.250,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h53m28.42s,283.3684093,+41d49m18.62s,41.8218390,828.5920000
Kepler-172 b,Kepler-172,1,Transit,2014,Published Confirmed,2.94030900,2.350,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h53m28.42s,283.3684093,+41d49m18.62s,41.8218390,828.5920000
Kepler-172 e,Kepler-172,1,Transit,2014,Published Confirmed,35.11873600,2.760,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h53m28.42s,283.3684093,+41d49m18.62s,41.8218390,828.5920000
Kepler-172 c,Kepler-172,1,Transit,2014,Published Confirmed,6.38899600,2.860,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h53m28.42s,283.3684093,+41d49m18.62s,41.8218390,828.5920000
Kepler-1720 b,Kepler-1720,1,Transit,2021,Published Confirmed,12.70639992,3.216,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h47m14.08s,296.8086813,+47d10m18.68s,47.1718557,629.4450000
Kepler-1721 b,Kepler-1721,1,Transit,2021,Published Confirmed,4.59238005,3.119,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h54m10.61s,283.5441984,+45d13m32.36s,45.2256548,641.3740000
Kepler-1722 b,Kepler-1722,1,Transit,2021,Published Confirmed,9.17856979,2.867,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h46m39.06s,296.6627402,+41d15m40.31s,41.2611985,772.2830000
Kepler-1723 b,Kepler-1723,1,Transit,2021,Published Confirmed,39.75289917,2.880,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h37m51.06s,294.4627362,+46d49m17.05s,46.8214022,811.2780000
Kepler-1724 b,Kepler-1724,1,Transit,2021,Published Confirmed,6.45442009,2.837,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h44m28.97s,296.1207272,+47d55m17.30s,47.9214736,1060.7700000
Kepler-1725 b,Kepler-1725,1,Transit,2021,Published Confirmed,16.71990013,2.813,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h37m29.65s,294.3735518,+40d11m40.68s,40.1946345,558.6520000
